time_window,avg_cpu,avg_mem,active_machines
1970-01-01 00:42:00+00:00,0.0021213354654542643,0.0007327406636720679,3696
1970-01-01 00:43:00+00:00,0.0023857563979548906,0.0011731669426020088,4406
1970-01-01 00:44:00+00:00,0.0023936231562725766,0.0007465092516350231,2495
1970-01-01 00:45:00+00:00,0.006374275600374353,0.0047158023683380535,9526
1970-01-01 00:46:00+00:00,0.003394886091035036,0.0011373156788816864,5461
1970-01-01 00:47:00+00:00,0.004370059093958924,0.0011577098302438297,4662
1970-01-01 00:48:00+00:00,0.0031716298400535133,0.0014442526951003326,3756
1970-01-01 00:49:00+00:00,0.0029255646814365438,0.0015203201785105908,4470
1970-01-01 00:50:00+00:00,0.005946103849725898,0.004700296758331739,9526
1970-01-01 00:51:00+00:00,0.002360858055853073,0.001121773652107485,4296
1970-01-01 00:52:00+00:00,0.002316676097876324,0.0012691111330655157,4960
1970-01-01 00:53:00+00:00,0.0019935212512957445,0.0010181490463772346,4185
1970-01-01 00:54:00+00:00,0.0025123411601626865,0.0010898234550892707,3499
1970-01-01 00:55:00+00:00,0.005441759350985404,0.004629220642144416,9525
1970-01-01 00:56:00+00:00,0.00262105776260921,0.0010212575956365239,4152
1970-01-01 00:57:00+00:00,0.00418659834955055,0.0010622894792128416,4608
1970-01-01 00:58:00+00:00,0.004676792501195693,0.0011596996520576754,3904
1970-01-01 00:59:00+00:00,0.0027041307942251105,0.000875958989175518,2897
1970-01-01 01:00:00+00:00,0.005175811577454566,0.004558569665905111,9526
1970-01-01 01:01:00+00:00,0.002858202213592765,0.0012340050715532135,4114
1970-01-01 01:02:00+00:00,0.0038815362216446975,0.0021779734787889266,5095
1970-01-01 01:03:00+00:00,0.0025249533794729265,0.0009626214125601642,4111
1970-01-01 01:04:00+00:00,0.002081214046592819,0.0009211328841094638,3680
1970-01-01 01:05:00+00:00,0.004910166416836895,0.0044663564082298105,9526
1970-01-01 01:06:00+00:00,0.003980366318251301,0.0016745254238305176,5744
1970-01-01 01:07:00+00:00,0.0024753328726458204,0.0011796925706921131,5851
1970-01-01 01:08:00+00:00,0.0028398018294314197,0.001698725108712161,5200
1970-01-01 01:09:00+00:00,0.002275961999813605,0.0010480456187415266,5140
1970-01-01 01:10:00+00:00,0.005203590921060128,0.004562187424660833,9529
1970-01-01 01:11:00+00:00,0.0020306887452174243,0.0011911732330033553,6179
1970-01-01 01:12:00+00:00,0.0026423719171134773,0.0009520651103622964,5776
1970-01-01 01:13:00+00:00,0.0024932795102244804,0.0011023598037593386,4803
1970-01-01 01:14:00+00:00,0.0017758988569755868,0.0008955225991555978,4368
1970-01-01 01:15:00+00:00,0.005207731000314949,0.004574403943107031,9530
1970-01-01 01:16:00+00:00,0.0042012158930814026,0.001222013981249997,5183
1970-01-01 01:17:00+00:00,0.0034074841337650434,0.0011973539946161852,6058
1970-01-01 01:18:00+00:00,0.004880846958190125,0.0011834056169805617,4380
1970-01-01 01:19:00+00:00,0.003033942795615501,0.0007587331580164112,3727
1970-01-01 01:20:00+00:00,0.005024336896705022,0.004558004422225975,9527
1970-01-01 01:21:00+00:00,0.002681619938779549,0.0015148835154155692,5904
1970-01-01 01:22:00+00:00,0.001753306999385599,0.0011042969217346355,6863
1970-01-01 01:23:00+00:00,0.002074751513857609,0.0012776378968534223,6779
1970-01-01 01:24:00+00:00,0.0017858358859626216,0.0008769113924613073,4779
1970-01-01 01:25:00+00:00,0.00517886128648862,0.004577338176301412,9514
1970-01-01 01:26:00+00:00,0.0023246549116442868,0.0014498538871290702,5345
1970-01-01 01:27:00+00:00,0.0027401487254563694,0.0013909714098749206,6472
1970-01-01 01:28:00+00:00,0.003127406467769572,0.0010505876131273245,6240
1970-01-01 01:29:00+00:00,0.0017877310332482866,0.0009118241032376581,6266
1970-01-01 01:30:00+00:00,0.005121798521302126,0.004534972407935717,9516
1970-01-01 01:31:00+00:00,0.003186104486990966,0.002036564022072102,5858
1970-01-01 01:32:00+00:00,0.002417081203810318,0.0016714428339881092,4939
1970-01-01 01:33:00+00:00,0.0018273795781573315,0.0012388340077780218,5536
1970-01-01 01:34:00+00:00,0.0019360123270098259,0.0007464421721154645,6353
1970-01-01 01:35:00+00:00,0.00505219121219161,0.004454572057661315,9521
1970-01-01 01:36:00+00:00,0.003138849919446047,0.0011518617499482898,7345
1970-01-01 01:37:00+00:00,0.004263583598007002,0.0012647388893105866,5606
1970-01-01 01:38:00+00:00,0.002457476996250844,0.0011973638274920602,5173
1970-01-01 01:39:00+00:00,0.0020787141080502946,0.0008009448319527349,4972
1970-01-01 01:40:00+00:00,0.005365226719421803,0.004500706397184797,9528
1970-01-01 01:41:00+00:00,0.003421370568980673,0.0014251358184825366,7224
1970-01-01 01:42:00+00:00,0.002484913258805447,0.001329808696405338,5810
1970-01-01 01:43:00+00:00,0.0028038169861408276,0.0007941912418061636,6647
1970-01-01 01:44:00+00:00,0.0022969686506425233,0.0008085859431980813,6437
1970-01-01 01:45:00+00:00,0.0054550926947379876,0.004439556756882874,9529
1970-01-01 01:46:00+00:00,0.0026249403476064264,0.0013893977449366502,6880
1970-01-01 01:47:00+00:00,0.0039612345051104085,0.0012362499048214084,6550
1970-01-01 01:48:00+00:00,0.0036090718009488694,0.0016207315175771767,3534
1970-01-01 01:49:00+00:00,0.0025750379591704176,0.0008665295987639557,4519
1970-01-01 01:50:00+00:00,0.005662858440098604,0.00454017300592587,9525
1970-01-01 01:51:00+00:00,0.0032663500413939095,0.0016158391872506757,3241
1970-01-01 01:52:00+00:00,0.0037828305323334126,0.001514996211946386,3291
1970-01-01 01:53:00+00:00,0.002164986599506002,0.0009889915453687138,3738
1970-01-01 01:54:00+00:00,0.0020002429509002493,0.0007336348777071971,5962
1970-01-01 01:55:00+00:00,0.0056507720706269115,0.004455896207834145,9526
1970-01-01 01:56:00+00:00,0.003350201373759683,0.001299919546674826,6854
1970-01-01 01:57:00+00:00,0.0032092166430154737,0.0011764005999788292,6939
1970-01-01 01:58:00+00:00,0.003468733179156713,0.0013088655688140995,5541
1970-01-01 01:59:00+00:00,0.0020180397408095323,0.0007668717498137469,4012
1970-01-01 02:00:00+00:00,0.005768000349490245,0.004543796742432931,9527
1970-01-01 02:01:00+00:00,0.0041592001141845065,0.0018935502236058395,3682
1970-01-01 02:02:00+00:00,0.003261434464227583,0.0012944956952285543,4340
1970-01-01 02:03:00+00:00,0.003963356869051179,0.0014322875671050007,5318
1970-01-01 02:04:00+00:00,0.002166278097425383,0.0008524968292575696,4728
1970-01-01 02:05:00+00:00,0.005642760538095536,0.004476659046026601,9528
1970-01-01 02:06:00+00:00,0.0031224783566617866,0.00133752111591005,5551
1970-01-01 02:07:00+00:00,0.0058264924057189384,0.0012481813845427177,4522
1970-01-01 02:08:00+00:00,0.0025008438550797097,0.0008986332385635831,3831
1970-01-01 02:09:00+00:00,0.0030339699511074563,0.0010992676027265422,3995
1970-01-01 02:10:00+00:00,0.005576276093989519,0.004456354615764687,9527
1970-01-01 02:11:00+00:00,0.004825316859542781,0.002880790617765693,6948
1970-01-01 02:12:00+00:00,0.0031939720162082186,0.0016442755334442189,5568
1970-01-01 02:13:00+00:00,0.0021309118052160363,0.0010921532640411776,5538
1970-01-01 02:14:00+00:00,0.002930442872056541,0.0013564869884931002,4903
1970-01-01 02:15:00+00:00,0.0056621459709703436,0.00449812772648021,9527
1970-01-01 02:16:00+00:00,0.0054557800374720414,0.0019257786107285048,5677
1970-01-01 02:17:00+00:00,0.003644764946034722,0.0014786524590338682,5689
1970-01-01 02:18:00+00:00,0.002393896446182559,0.00109865787927991,4838
1970-01-01 02:19:00+00:00,0.003031675458653321,0.0014105250030356394,5060
1970-01-01 02:20:00+00:00,0.005552929017960813,0.004494300458121181,9527
1970-01-01 02:21:00+00:00,0.00306964222728306,0.0012893356267806107,5759
1970-01-01 02:22:00+00:00,0.0020985781954909327,0.0010151496018841512,5824
1970-01-01 02:23:00+00:00,0.0020672671739700695,0.0009864834916491433,4903
1970-01-01 02:24:00+00:00,0.0014745236371694137,0.0006589047614852028,5137
1970-01-01 02:25:00+00:00,0.005210949447867749,0.004277043309359311,9526
1970-01-01 02:26:00+00:00,0.003091663340761006,0.001235218080277822,6628
1970-01-01 02:27:00+00:00,0.0033807688680314294,0.0013116844717896855,5793
1970-01-01 02:28:00+00:00,0.0017609782577460748,0.0011473367603025387,5378
1970-01-01 02:29:00+00:00,0.0015474942413554625,0.0009953795151673164,4951
1970-01-01 02:30:00+00:00,0.0053405507190264385,0.0043536451522425785,9528
1970-01-01 02:31:00+00:00,0.0023536612990261996,0.0012222573178272637,3078
1970-01-01 02:32:00+00:00,0.0012339982631312607,0.00042172327136906756,345
1970-01-01 02:33:00+00:00,0.0012533498848891845,0.0007395211995074227,6922
1970-01-01 02:34:00+00:00,0.001053208243564654,0.00037046173444872,6226
1970-01-01 02:35:00+00:00,0.005119335032612031,0.004239768988277716,9529
1970-01-01 02:36:00+00:00,0.0031053398080684966,0.0016412909492890156,6411
1970-01-01 02:37:00+00:00,0.0060724985596878394,0.0022705641253489544,8325
1970-01-01 02:38:00+00:00,0.0030085177356111706,0.0012753352595231608,8155
1970-01-01 02:39:00+00:00,0.001952933737110339,0.0010345627366121473,7346
1970-01-01 02:40:00+00:00,0.005823282049387117,0.004265961539012486,9531
1970-01-01 02:41:00+00:00,0.002718318660018133,0.001697412987286745,7663
1970-01-01 02:42:00+00:00,0.0016824487426580791,0.0011702491507953074,5302
1970-01-01 02:43:00+00:00,0.0016371750566196571,0.0009314393797275102,5429
1970-01-01 02:44:00+00:00,0.0012408033357730508,0.0007868740274315388,6219
1970-01-01 02:45:00+00:00,0.005511923992430494,0.00429555408173212,9531
1970-01-01 02:46:00+00:00,0.001648262196472246,0.0014886731475821748,7733
1970-01-01 02:47:00+00:00,0.0024988043121826112,0.0012654152730232817,6824
1970-01-01 02:48:00+00:00,0.0021429705057492573,0.0011269879710373825,7529
1970-01-01 02:49:00+00:00,0.0018834765330176721,0.0010158802204075802,6032
1970-01-01 02:50:00+00:00,0.005615534368730592,0.004363169774152888,9531
1970-01-01 02:51:00+00:00,0.0025190020238500584,0.0017474497018792686,6954
1970-01-01 02:52:00+00:00,0.0016379432303006522,0.001135230767922324,7074
1970-01-01 02:53:00+00:00,0.0015431287579079018,0.0011075849826198642,6620
1970-01-01 02:54:00+00:00,0.001189542146569617,0.0006766858144912882,7311
1970-01-01 02:55:00+00:00,0.0053683781762845495,0.004337599933559441,9531
1970-01-01 02:56:00+00:00,0.0022890972500952318,0.0012035903610071851,7888
1970-01-01 02:57:00+00:00,0.002129317475997299,0.0011610374580288242,7616
1970-01-01 02:58:00+00:00,0.002460782959805168,0.0018025421638539567,7856
1970-01-01 02:59:00+00:00,0.0013594462333871827,0.0008129512079319402,6803
1970-01-01 03:00:00+00:00,0.006082414786831925,0.004639879033693821,9531
1970-01-01 03:01:00+00:00,0.0026650909852588348,0.00170230961850077,6674
1970-01-01 03:02:00+00:00,0.0021926840901342953,0.00142036292653113,6804
1970-01-01 03:03:00+00:00,0.0014389927427732423,0.0006602179083592924,7309
1970-01-01 03:04:00+00:00,0.0014800611014078363,0.0006322523894268553,7687
1970-01-01 03:05:00+00:00,0.006029925535752301,0.004617655193594586,9530
1970-01-01 03:06:00+00:00,0.002748548008314148,0.001466173914520035,7371
1970-01-01 03:07:00+00:00,0.002996831066691771,0.0012841037103680096,7265
1970-01-01 03:08:00+00:00,0.0017288372108212526,0.0010046383202312816,6659
1970-01-01 03:09:00+00:00,0.0017234850704327233,0.0006606219998952201,7434
1970-01-01 03:10:00+00:00,0.006144517700419662,0.00473968196242174,9529
1970-01-01 03:11:00+00:00,0.0031006468423760694,0.002439593888073886,7728
1970-01-01 03:12:00+00:00,0.0017086142576634182,0.0013870839242656912,6977
1970-01-01 03:13:00+00:00,0.0029916283359593936,0.0020927823394258313,7004
1970-01-01 03:14:00+00:00,0.0017057301902945463,0.0008766360851149518,5783
1970-01-01 03:15:00+00:00,0.006159503245556561,0.004830306563641029,9529
1970-01-01 03:16:00+00:00,0.002916282658394028,0.0020116775906533096,6443
1970-01-01 03:17:00+00:00,0.003056364388351625,0.0016130661393201568,6188
1970-01-01 03:18:00+00:00,0.0016118329677277624,0.0011592720156636963,6438
1970-01-01 03:19:00+00:00,0.0020452828634741644,0.0015732201836605017,6802
1970-01-01 03:20:00+00:00,0.00577828897155384,0.004748326509169746,9529
1970-01-01 03:21:00+00:00,0.0024967338944377297,0.0018542779651722398,5693
1970-01-01 03:22:00+00:00,0.0015053219300208446,0.0014595642924218753,6672
1970-01-01 03:23:00+00:00,0.001806827404092753,0.0013841352600982226,5970
1970-01-01 03:24:00+00:00,0.0017063036960621818,0.0012433261649366144,6399
1970-01-01 03:25:00+00:00,0.0056726698312624625,0.004573940427504266,9529
1970-01-01 03:26:00+00:00,0.004228222237574399,0.0015352373307247731,6130
1970-01-01 03:27:00+00:00,0.0028511695655173926,0.0014730605646322112,5249
1970-01-01 03:28:00+00:00,0.0022675290745129617,0.001279072962810266,5961
1970-01-01 03:29:00+00:00,0.003027470598491198,0.0018656824729096821,7954
1970-01-01 03:30:00+00:00,0.005718170902611455,0.004565342976690305,9531
1970-01-01 03:31:00+00:00,0.0023783526330774965,0.0014600082949242667,6630
1970-01-01 03:32:00+00:00,0.001984381252206797,0.0012902403543196348,5935
1970-01-01 03:33:00+00:00,0.001667307550054222,0.0009438930187062226,5506
1970-01-01 03:34:00+00:00,0.001926306052829099,0.0011920510744200116,6795
1970-01-01 03:35:00+00:00,0.005136988228441601,0.004176233208888735,9529
1970-01-01 03:36:00+00:00,0.0035660743158083155,0.0020239599014023855,7469
1970-01-01 03:37:00+00:00,0.002633122858426906,0.0018001283918108253,6824
1970-01-01 03:38:00+00:00,0.0016103217915807877,0.000967582017731542,6605
1970-01-01 03:39:00+00:00,0.0017472888369800513,0.0008745281716321364,6285
1970-01-01 03:40:00+00:00,0.00559120846003236,0.004416912191590789,9530
1970-01-01 03:41:00+00:00,0.002699845163734393,0.0019900571810362363,6753
1970-01-01 03:42:00+00:00,0.001917405812297446,0.0012110388561356494,6257
1970-01-01 03:43:00+00:00,0.0016420830280473083,0.001153848289888212,7032
1970-01-01 03:44:00+00:00,0.0012421421761194338,0.000597477106139754,5895
1970-01-01 03:45:00+00:00,0.005535532425953248,0.004410611713530674,9530
1970-01-01 03:46:00+00:00,0.0023137284509131928,0.0016327514427794802,6280
1970-01-01 03:47:00+00:00,0.001842664707036806,0.0012069130213778043,7628
1970-01-01 03:48:00+00:00,0.0017169136605602261,0.0021214921322911676,7225
1970-01-01 03:49:00+00:00,0.0011604079572388633,0.0009518566617884662,7301
1970-01-01 03:50:00+00:00,0.005652471120124376,0.004619130083632541,9531
1970-01-01 03:51:00+00:00,0.002321283936256107,0.0017752985194865332,7530
1970-01-01 03:52:00+00:00,0.001704288482666018,0.0010000698089599564,6912
1970-01-01 03:53:00+00:00,0.001637902393500245,0.0013740287713822862,5832
1970-01-01 03:54:00+00:00,0.00148202906531009,0.0007154329429600376,6423
1970-01-01 03:55:00+00:00,0.00593671611359932,0.004761441960250806,9530
1970-01-01 03:56:00+00:00,0.002529963711074053,0.001380486430471042,7063
1970-01-01 03:57:00+00:00,0.002193388517501386,0.0013108404888444883,6448
1970-01-01 03:58:00+00:00,0.001677155578111423,0.0009242845966400535,6501
1970-01-01 03:59:00+00:00,0.0016928307749574534,0.0007964140450195217,5217
1970-01-01 04:00:00+00:00,0.005826358084378503,0.004712289910267039,9531
1970-01-01 04:01:00+00:00,0.0029508777566858205,0.0017351378370691712,6038
1970-01-01 04:02:00+00:00,0.0019778649867654157,0.001325935536065985,5492
1970-01-01 04:03:00+00:00,0.0017323275748334069,0.0008875716111500581,6008
1970-01-01 04:04:00+00:00,0.002406928399675363,0.0009071410570995677,5472
1970-01-01 04:05:00+00:00,0.005761104970959951,0.004754502605623122,9531
1970-01-01 04:06:00+00:00,0.0032178500655350344,0.0012855169499755693,6063
1970-01-01 04:07:00+00:00,0.003124025297078733,0.0012207300140357172,5446
1970-01-01 04:08:00+00:00,0.002260898458019385,0.001452081411547668,4488
1970-01-01 04:09:00+00:00,0.0020823555164807294,0.000822148493535402,4836
1970-01-01 04:10:00+00:00,0.005606389447815088,0.0047687443369099775,9529
1970-01-01 04:11:00+00:00,0.0016023153927944198,0.0009167895537061352,7390
1970-01-01 04:12:00+00:00,0.0020847517042303894,0.0013453984598200761,5931
1970-01-01 04:13:00+00:00,0.0022561127426691157,0.00139915706439516,4610
1970-01-01 04:14:00+00:00,0.0012907651981744024,0.0006246341508105508,5306
1970-01-01 04:15:00+00:00,0.0057931449441117056,0.0048699740037130654,9529
1970-01-01 04:16:00+00:00,0.002854279665865032,0.0010901495512468352,5744
1970-01-01 04:17:00+00:00,0.004489764382346097,0.0013377124819788503,5299
1970-01-01 04:18:00+00:00,0.0016597209201211303,0.0008484553669352872,6688
1970-01-01 04:19:00+00:00,0.002242838039157853,0.000774213565857002,4970
1970-01-01 04:20:00+00:00,0.006339410251099271,0.00496082024361562,9527
1970-01-01 04:21:00+00:00,0.002320019265084111,0.001305470374586078,6798
1970-01-01 04:22:00+00:00,0.0025257142211800258,0.0015306287571597076,5855
1970-01-01 04:23:00+00:00,0.001983201700973769,0.0014505491370690963,5717
1970-01-01 04:24:00+00:00,0.0016145736528938594,0.001138564933270104,5520
1970-01-01 04:25:00+00:00,0.0060838361523156016,0.004907212576877299,9526
1970-01-01 04:26:00+00:00,0.0027868739912001294,0.0013625873496473846,7569
1970-01-01 04:27:00+00:00,0.0028384910411710174,0.0015012794608060113,6525
1970-01-01 04:28:00+00:00,0.001850492714149602,0.0011781620880476726,5706
1970-01-01 04:29:00+00:00,0.0013429543307640103,0.0008182587144761063,6175
1970-01-01 04:30:00+00:00,0.006154741585006349,0.004889544297871605,9526
1970-01-01 04:31:00+00:00,0.003481432686462151,0.0020188848813116355,6957
1970-01-01 04:32:00+00:00,0.002358068104081588,0.0013585774572888582,5303
1970-01-01 04:33:00+00:00,0.0020855684395779677,0.0012158574460996296,5828
1970-01-01 04:34:00+00:00,0.0016083651982354964,0.0008631096919297958,5129
1970-01-01 04:35:00+00:00,0.006083028034335713,0.004809541637000478,9527
1970-01-01 04:36:00+00:00,0.0015974315864015277,0.0007784457543729311,5937
1970-01-01 04:37:00+00:00,0.0028870450549062132,0.0010204894050619465,6174
1970-01-01 04:38:00+00:00,0.0018357524646616967,0.0006801184256654997,5813
1970-01-01 04:39:00+00:00,0.0017684163828323336,0.0006611121372999125,5301
1970-01-01 04:40:00+00:00,0.006051644846432054,0.0048478256933101715,9528
1970-01-01 04:41:00+00:00,0.002808122122792022,0.001690967301784722,4586
1970-01-01 04:42:00+00:00,0.0022711274791795233,0.0013554854581103433,4658
1970-01-01 04:43:00+00:00,0.0015724845047216038,0.0008448139481654216,5633
1970-01-01 04:44:00+00:00,0.0017071316081486375,0.000808329785361274,5023
1970-01-01 04:45:00+00:00,0.006148214830073449,0.004850370779328541,9529
1970-01-01 04:46:00+00:00,0.002606941849298731,0.0011953894248478993,6369
1970-01-01 04:47:00+00:00,0.0034610543853724612,0.0011906517591560766,6054
1970-01-01 04:48:00+00:00,0.0015763641585183439,0.0007376267123890707,6610
1970-01-01 04:49:00+00:00,0.0013366323420251364,0.0005141002317623095,6123
1970-01-01 04:50:00+00:00,0.0061854489859474926,0.004871619271690148,9529
1970-01-01 04:51:00+00:00,0.0032965898608179668,0.0019884947643144155,6208
1970-01-01 04:52:00+00:00,0.0025200077773416003,0.0016846222182713463,6310
1970-01-01 04:53:00+00:00,0.0019599108572696125,0.001194344702636205,5579
1970-01-01 04:54:00+00:00,0.0015834774038165958,0.0007758686892007741,5555
1970-01-01 04:55:00+00:00,0.006332268424489682,0.004878826506012041,9529
1970-01-01 04:56:00+00:00,0.0043151957421939564,0.0025028638540257283,7711
1970-01-01 04:57:00+00:00,0.0028700503017072324,0.0013703850096335871,6832
1970-01-01 04:58:00+00:00,0.0022406198529902176,0.0011556727428479402,5945
1970-01-01 04:59:00+00:00,0.0016227482175239422,0.0007711330952679055,5728
1970-01-01 05:00:00+00:00,0.006417860318006268,0.0048096334569009015,9529
1970-01-01 05:01:00+00:00,0.0030327788610520125,0.0017253117573425764,6356
1970-01-01 05:02:00+00:00,0.0028825207090273806,0.001628326356474915,5537
1970-01-01 05:03:00+00:00,0.0023603227530901143,0.0010569959469385983,6358
1970-01-01 05:04:00+00:00,0.0019504811249122633,0.0007707716004337118,5239
1970-01-01 05:05:00+00:00,0.006316212216319287,0.004754180508326345,9530
1970-01-01 05:06:00+00:00,0.0036857365546980087,0.0015496028643168548,6534
1970-01-01 05:07:00+00:00,0.0033593048986099543,0.0012374124143843526,5897
1970-01-01 05:08:00+00:00,0.0030518094929083144,0.0011857609316870796,5350
1970-01-01 05:09:00+00:00,0.002251127758557168,0.0008352025931463056,4611
1970-01-01 05:10:00+00:00,0.00642869317007458,0.0048052277092850105,9529
1970-01-01 05:11:00+00:00,0.005879147126711361,0.0034895863500114897,6163
1970-01-01 05:12:00+00:00,0.003941748435912413,0.0020712028974057503,5249
1970-01-01 05:13:00+00:00,0.002479384013943128,0.0012026668457419394,4978
1970-01-01 05:14:00+00:00,0.001954612727565954,0.0007767796325334147,4595
1970-01-01 05:15:00+00:00,0.006402768861348797,0.0047706948028808415,9529
1970-01-01 05:16:00+00:00,0.003311725189144005,0.0020993454935715077,6983
1970-01-01 05:17:00+00:00,0.003553370249731515,0.0012636190310058289,5914
1970-01-01 05:18:00+00:00,0.0028201274670892227,0.0013471380366419123,5299
1970-01-01 05:19:00+00:00,0.001775139238451942,0.0009705394564715997,4939
1970-01-01 05:20:00+00:00,0.00615798039189042,0.004810628316242775,9528
1970-01-01 05:21:00+00:00,0.0028162863744199958,0.0014886368691589518,5443
1970-01-01 05:22:00+00:00,0.0019826675385023283,0.0010918611307937796,6495
1970-01-01 05:23:00+00:00,0.0019835032795306193,0.0008273197355724499,4329
1970-01-01 05:24:00+00:00,0.0017126003535815457,0.0007530909256066346,5127
1970-01-01 05:25:00+00:00,0.006013039304548085,0.0048026204494199,9528
1970-01-01 05:26:00+00:00,0.0019426230004468835,0.0013605417712574941,5629
1970-01-01 05:27:00+00:00,0.003786586760606854,0.0014470594378359443,5841
1970-01-01 05:28:00+00:00,0.002975380463752823,0.001201270184125428,4616
1970-01-01 05:29:00+00:00,0.0015146798507684695,0.0009602190324547049,6049
1970-01-01 05:30:00+00:00,0.006139159755162645,0.004892536737340831,9528
1970-01-01 05:31:00+00:00,0.0030355558090102894,0.0018464378195089059,6604
1970-01-01 05:32:00+00:00,0.0024405632136000385,0.0016507683162483668,5733
1970-01-01 05:33:00+00:00,0.0024909687114832773,0.0012993285269399628,5752
1970-01-01 05:34:00+00:00,0.0021918127490346264,0.0013259222417353004,5398
1970-01-01 05:35:00+00:00,0.006083531404541317,0.004930872287327048,9528
1970-01-01 05:36:00+00:00,0.0034089362567660403,0.0020047614743230937,4622
1970-01-01 05:37:00+00:00,0.0026609785783496265,0.0015760961808288015,5934
1970-01-01 05:38:00+00:00,0.004034322520673233,0.001559496632163531,6276
1970-01-01 05:39:00+00:00,0.001626664536929732,0.0008698527197467194,6445
1970-01-01 05:40:00+00:00,0.006220235705300847,0.004941124404914221,9528
1970-01-01 05:41:00+00:00,0.002961340031440619,0.001504060123968023,5240
1970-01-01 05:42:00+00:00,0.002123060119098545,0.0016872140487623724,5408
1970-01-01 05:43:00+00:00,0.00202651908719767,0.0011583977455677343,4770
1970-01-01 05:44:00+00:00,0.0015176955347238536,0.0008051108495360262,4960
1970-01-01 05:45:00+00:00,0.006233649124311905,0.004924038934507294,9528
1970-01-01 05:46:00+00:00,0.0023161179168836596,0.001483317726071958,5778
1970-01-01 05:47:00+00:00,0.007685487776691155,0.0012041531163132502,6025
1970-01-01 05:48:00+00:00,0.0022601699032264244,0.00098465524467899,5243
1970-01-01 05:49:00+00:00,0.0013870409303383083,0.0007810100938333702,4701
1970-01-01 05:50:00+00:00,0.006501743945740536,0.004934101832611688,9528
1970-01-01 05:51:00+00:00,0.00324393270859686,0.0014264609841344064,4249
1970-01-01 05:52:00+00:00,0.012631798383052076,0.0015557060188255837,5526
1970-01-01 05:53:00+00:00,0.0019424435032876965,0.0012497586320855398,5627
1970-01-01 05:54:00+00:00,0.001748738291469091,0.000925598822291878,4206
1970-01-01 05:55:00+00:00,0.0065954033935365,0.004910196810123404,9529
1970-01-01 05:56:00+00:00,0.00367525784259587,0.0015001610230839977,4907
1970-01-01 05:57:00+00:00,0.004881436214420046,0.001276413757022062,3862
1970-01-01 05:58:00+00:00,0.0028931676585696527,0.0010478486474650636,3591
1970-01-01 05:59:00+00:00,0.002261247492216728,0.0008074479281213522,3456
1970-01-01 06:00:00+00:00,0.006376817955661834,0.00497921989307796,9529
